F_Longitude,F_Latitude,T_Longitude,T_Latitude,F,T,Num
33.93911,67.709953,50.503887,4.469936,Afghanistan,Belgium,196
-11.875001,43.872219,50.503887,4.469936,Comoros,Belgium,225
-3.373056,29.918886,50.503887,4.469936,Burundi,Belgium,243
35.86166,104.195397,50.503887,4.469936,China,Belgium,273
32.427908,53.688046,50.503887,4.469936,Iran,Belgium,305
51.919438,19.145136,50.503887,4.469936,Poland,Belgium,335
38.963745,35.243322,50.503887,4.469936,Turkey,Belgium,437
33.223191,43.679291,50.503887,4.469936,Iraq,Belgium,494
9.945587,-9.696645,50.503887,4.469936,Guinea,Belgium,500
-0.228021,15.827659,50.503887,4.469936,Congo [Republic],Belgium,784
-1.940278,29.873888,50.503887,4.469936,Rwanda,Belgium,1108
44.016521,21.005859,50.503887,4.469936,Serbia,Belgium,1172
61.52401,105.318756,50.503887,4.469936,Russia,Belgium,3981
12.865416,-85.207229,17.189877,-88.49765,Nicaragua,Belize,13
13.794185,-88.89653,17.189877,-88.49765,El Salvador,Belize,264
5.152149,46.199616,9.30769,2.315834,Somalia,Benin,1
7.946527,-1.023194,9.30769,2.315834,Ghana,Benin,1
12.238333,-1.561593,9.30769,2.315834,Burkina Faso,Benin,1
32.427908,53.688046,9.30769,2.315834,Iran,Benin,1
34.802075,38.996815,9.30769,2.315834,Syria,Benin,1
43.915886,17.679076,9.30769,2.315834,Bosnia and Herzegovina,Benin,1
8.460555,-11.779889,9.30769,2.315834,Sierra Leone,Benin,2
28.033886,1.659626,9.30769,2.315834,Algeria,Benin,2
6.428055,-9.429499,9.30769,2.315834,Liberia,Benin,3
14.058324,108.277199,9.30769,2.315834,Viet Nam ,Benin,3
-11.202692,17.873887,9.30769,2.315834,Angola,Benin,5
9.145,40.489673,9.30769,2.315834,Ethiopia,Benin,5
9.945587,-9.696645,9.30769,2.315834,Guinea,Benin,6
33.223191,43.679291,9.30769,2.315834,Iraq,Benin,6
12.862807,30.217636,9.30769,2.315834,Sudan,Benin,8
6.611111,20.939444,9.30769,2.315834,Central African Republic,Benin,9
1.650801,10.267895,9.30769,2.315834,Equatorial Guinea,Benin,10
7.369722,12.354722,9.30769,2.315834,Cameroon,Benin,12
-3.373056,29.918886,9.30769,2.315834,Burundi,Benin,35
7.539989,-5.54708,9.30769,2.315834,C?te d'Ivoire,Benin,68
9.081999,8.675277,9.30769,2.315834,Nigeria,Benin,107
-1.940278,29.873888,9.30769,2.315834,Rwanda,Benin,154
15.454166,18.732207,9.30769,2.315834,Chad,Benin,210
-0.228021,15.827659,9.30769,2.315834,Congo [Republic],Benin,410
8.619543,0.824782,9.30769,2.315834,Togo,Benin,5600
-11.202692,17.873887,-16.290154,-63.588653,Angola,Bolivia,1
6.42375,-66.58973,-16.290154,-63.588653,Venezuela,Bolivia,1
7.369722,12.354722,-16.290154,-63.588653,Cameroon,Bolivia,1
7.946527,-1.023194,-16.290154,-63.588653,Ghana,Bolivia,1
15.199999,-86.241905,-16.290154,-63.588653,Honduras,Bolivia,1
31.046051,34.851612,-16.290154,-63.588653,Israel,Bolivia,1
39.399872,-8.224454,-16.290154,-63.588653,Portugal,Bolivia,1
44.016521,21.005859,-16.290154,-63.588653,Serbia,Bolivia,1
48.379433,31.16558,-16.290154,-63.588653,Ukraine,Bolivia,1
48.669026,19.699024,-16.290154,-63.588653,Slovakia,Bolivia,1
-1.831239,-78.183406,-16.290154,-63.588653,Ecuador,Bolivia,2
9.145,40.489673,-16.290154,-63.588653,Ethiopia,Bolivia,2
61.52401,105.318756,-16.290154,-63.588653,Russia,Bolivia,5
-35.675147,-71.542969,-16.290154,-63.588653,Chile,Bolivia,7
21.521757,-77.781167,-16.290154,-63.588653,Cuba,Bolivia,9
33.223191,43.679291,-16.290154,-63.588653,Iraq,Bolivia,16
4.570868,-74.297333,-16.290154,-63.588653,Colombia,Bolivia,97
-9.189967,-75.015152,-16.290154,-63.588653,Peru,Bolivia,515
23.885942,45.079162,43.915886,17.679076,Saudi Arabia,Bosnia and Herzegovina,1
28.033886,1.659626,43.915886,17.679076,Algeria,Bosnia and Herzegovina,1
33.886917,9.537499,43.915886,17.679076,Tunisia,Bosnia and Herzegovina,1
34.802075,38.996815,43.915886,17.679076,Syria,Bosnia and Herzegovina,1
42.708678,19.37439,43.915886,17.679076,Montenegro,Bosnia and Herzegovina,1
47.411631,28.369885,43.915886,17.679076,Moldova,Bosnia and Herzegovina,3
44.016521,21.005859,43.915886,17.679076,Serbia,Bosnia and Herzegovina,170
45.1,15.2,43.915886,17.679076,Croatia,Bosnia and Herzegovina,7070
8.460555,-11.779889,-22.328474,24.684866,Sierra Leone,Botswana,1
28.033886,1.659626,-22.328474,24.684866,Algeria,Botswana,1
-0.023559,37.906193,-22.328474,24.684866,Kenya,Botswana,3
9.145,40.489673,-22.328474,24.684866,Ethiopia,Botswana,4
15.179384,39.782334,-22.328474,24.684866,Eritrea,Botswana,9
1.373333,32.290275,-22.328474,24.684866,Uganda,Botswana,10
12.862807,30.217636,-22.328474,24.684866,Sudan,Botswana,10
-1.940278,29.873888,-22.328474,24.684866,Rwanda,Botswana,61
-3.373056,29.918886,-22.328474,24.684866,Burundi,Botswana,72
-0.228021,15.827659,-22.328474,24.684866,Congo [Republic],Botswana,102
-11.202692,17.873887,-22.328474,24.684866,Angola,Botswana,487
5.152149,46.199616,-22.328474,24.684866,Somalia,Botswana,514
-19.015438,29.154857,-22.328474,24.684866,Zimbabwe,Botswana,808
-22.95764,18.49041,-22.328474,24.684866,Namibia,Botswana,937
-32.522779,-55.765835,-14.235004,-51.92528,Uruguay,Brazil,1
-18.665695,35.529562,-14.235004,-51.92528,Mozambique,Brazil,1
12.238333,-1.561593,-14.235004,-51.92528,Burkina Faso,Brazil,1
12.865416,-85.207229,-14.235004,-51.92528,Nicaragua,Brazil,1
13.443182,-15.310139,-14.235004,-51.92528,Gambia,Brazil,1
15.454166,18.732207,-14.235004,-51.92528,Chad,Brazil,1
18.971187,-72.285215,-14.235004,-51.92528,Haiti,Brazil,1
21.00789,-10.940835,-14.235004,-51.92528,Mauritania,Brazil,1
29.31166,47.481766,-14.235004,-51.92528,Kuwait,Brazil,1
37.09024,-95.712891,-14.235004,-51.92528,United States,Brazil,1
41.153332,20.168331,-14.235004,-51.92528,Albania,Brazil,1
45.943161,24.96676,-14.235004,-51.92528,Romania,Brazil,1
46.151241,14.995463,-14.235004,-51.92528,Slovenia,Brazil,1
47.162494,19.503304,-14.235004,-51.92528,Hungary,Brazil,1
-19.015438,29.154857,-14.235004,-51.92528,Zimbabwe,Brazil,2
6.611111,20.939444,-14.235004,-51.92528,Central African Republic,Brazil,2
9.945587,-9.696645,-14.235004,-51.92528,Guinea,Brazil,2
15.783471,-90.230759,-14.235004,-51.92528,Guatemala,Brazil,2
17.570692,-3.996166,-14.235004,-51.92528,Mali,Brazil,2
26.3351,17.228331,-14.235004,-51.92528,Libya,Brazil,2
27.514162,90.433601,-14.235004,-51.92528,Bhutan,Brazil,2
28.394857,84.124008,-14.235004,-51.92528,Nepal,Brazil,2
31.791702,-7.09262,-14.235004,-51.92528,Morocco,Brazil,2
51.919438,19.145136,-14.235004,-51.92528,Poland,Brazil,2
-30.559482,22.937506,-14.235004,-51.92528,South Africa,Brazil,3
7.873054,80.771797,-14.235004,-51.92528,Sri Lanka,Brazil,3
13.794185,-88.89653,-14.235004,-51.92528,El Salvador,Brazil,3
26.820553,30.802498,-14.235004,-51.92528,Egypt,Brazil,3
33.93911,67.709953,-14.235004,-51.92528,Afghanistan,Brazil,3
40.069099,45.038189,-14.235004,-51.92528,Armenia,Brazil,3
14.058324,108.277199,-14.235004,-51.92528,Viet Nam ,Brazil,4
43.915886,17.679076,-14.235004,-51.92528,Bosnia and Herzegovina,Brazil,4
-6.369028,34.888822,-14.235004,-51.92528,Tanzania,Brazil,5
34.802075,38.996815,-14.235004,-51.92528,Syria,Brazil,5
45.1,15.2,-14.235004,-51.92528,Croatia,Brazil,5
7.369722,12.354722,-14.235004,-51.92528,Cameroon,Brazil,6
7.946527,-1.023194,-14.235004,-51.92528,Ghana,Brazil,6
15.179384,39.782334,-14.235004,-51.92528,Eritrea,Brazil,6
28.033886,1.659626,-14.235004,-51.92528,Algeria,Brazil,6
-23.442503,-58.443832,-14.235004,-51.92528,Paraguay,Brazil,7
30.375321,69.345116,-14.235004,-51.92528,Pakistan,Brazil,7
61.52401,105.318756,-14.235004,-51.92528,Russia,Brazil,8
42.315407,43.356892,-14.235004,-51.92528,Georgia,Brazil,9
-38.416097,-63.616672,-14.235004,-51.92528,Argentina,Brazil,11
11.803749,-15.180413,-14.235004,-51.92528,Guinea-Bissau,Brazil,11
7.539989,-5.54708,-14.235004,-51.92528,C?te d'Ivoire,Brazil,13
-1.831239,-78.183406,-14.235004,-51.92528,Ecuador,Brazil,14
-1.940278,29.873888,-14.235004,-51.92528,Rwanda,Brazil,16
9.145,40.489673,-14.235004,-51.92528,Ethiopia,Brazil,19
9.081999,8.675277,-14.235004,-51.92528,Nigeria,Brazil,27
32.427908,53.688046,-14.235004,-51.92528,Iran,Brazil,27
33.854721,35.862285,-14.235004,-51.92528,Lebanon,Brazil,27
5.152149,46.199616,-14.235004,-51.92528,Somalia,Brazil,29
12.862807,30.217636,-14.235004,-51.92528,Sudan,Brazil,30
-3.373056,29.918886,-14.235004,-51.92528,Burundi,Brazil,34
-9.189967,-75.015152,-14.235004,-51.92528,Peru,Brazil,40
44.016521,21.005859,-14.235004,-51.92528,Serbia,Brazil,70
8.460555,-11.779889,-14.235004,-51.92528,Sierra Leone,Brazil,124
21.521757,-77.781167,-14.235004,-51.92528,Cuba,Brazil,124
33.223191,43.679291,-14.235004,-51.92528,Iraq,Brazil,167
6.428055,-9.429499,-14.235004,-51.92528,Liberia,Brazil,249
-0.228021,15.827659,-14.235004,-51.92528,Congo [Republic],Brazil,353
4.570868,-74.297333,-14.235004,-51.92528,Colombia,Brazil,529
-11.202692,17.873887,-14.235004,-51.92528,Angola,Brazil,1666
-13.133897,27.849332,42.733883,25.48583,Zambia,Bulgaria,1
1.373333,32.290275,42.733883,25.48583,Uganda,Bulgaria,1
7.946527,-1.023194,42.733883,25.48583,Ghana,Bulgaria,1
14.497401,-14.452362,42.733883,25.48583,Senegal,Bulgaria,1
17.570692,-3.996166,42.733883,25.48583,Mali,Bulgaria,1
26.3351,17.228331,42.733883,25.48583,Libya,Bulgaria,1
30.375321,69.345116,42.733883,25.48583,Pakistan,Bulgaria,1
38.969719,59.556278,42.733883,25.48583,Turkmenistan,Bulgaria,1
-19.015438,29.154857,42.733883,25.48583,Zimbabwe,Bulgaria,2
-3.373056,29.918886,42.733883,25.48583,Burundi,Bulgaria,2
7.539989,-5.54708,42.733883,25.48583,C?te d'Ivoire,Bulgaria,2
7.873054,80.771797,42.733883,25.48583,Sri Lanka,Bulgaria,2
9.30769,2.315834,42.733883,25.48583,Benin,Bulgaria,2
9.945587,-9.696645,42.733883,25.48583,Guinea,Bulgaria,2
15.552727,48.516388,42.733883,25.48583,Yemen,Bulgaria,2
20.593684,78.96288,42.733883,25.48583,India,Bulgaria,2
28.394857,84.124008,42.733883,25.48583,Nepal,Bulgaria,2
30.585164,36.238414,42.733883,25.48583,Jordan,Bulgaria,2
53.709807,27.953389,42.733883,25.48583,Belarus,Bulgaria,2
-1.940278,29.873888,42.733883,25.48583,Rwanda,Bulgaria,3
26.820553,30.802498,42.733883,25.48583,Egypt,Bulgaria,3
40.143105,47.576927,42.733883,25.48583,Azerbaijan,Bulgaria,3
42.315407,43.356892,42.733883,25.48583,Georgia,Bulgaria,3
-6.369028,34.888822,42.733883,25.48583,Tanzania,Bulgaria,4
-11.202692,17.873887,42.733883,25.48583,Angola,Bulgaria,5
7.369722,12.354722,42.733883,25.48583,Cameroon,Bulgaria,5
21.521757,-77.781167,42.733883,25.48583,Cuba,Bulgaria,6
61.52401,105.318756,42.733883,25.48583,Russia,Bulgaria,8
15.179384,39.782334,42.733883,25.48583,Eritrea,Bulgaria,9
9.081999,8.675277,42.733883,25.48583,Nigeria,Bulgaria,10
41.153332,20.168331,42.733883,25.48583,Albania,Bulgaria,10
6.428055,-9.429499,42.733883,25.48583,Liberia,Bulgaria,12
8.460555,-11.779889,42.733883,25.48583,Sierra Leone,Bulgaria,12
33.886917,9.537499,42.733883,25.48583,Tunisia,Bulgaria,12
23.684994,90.356331,42.733883,25.48583,Bangladesh,Bulgaria,15
28.033886,1.659626,42.733883,25.48583,Algeria,Bulgaria,21
40.069099,45.038189,42.733883,25.48583,Armenia,Bulgaria,25
33.854721,35.862285,42.733883,25.48583,Lebanon,Bulgaria,27
-0.228021,15.827659,42.733883,25.48583,Congo [Republic],Bulgaria,31
43.915886,17.679076,42.733883,25.48583,Bosnia and Herzegovina,Bulgaria,35
9.145,40.489673,42.733883,25.48583,Ethiopia,Bulgaria,56
34.802075,38.996815,42.733883,25.48583,Syria,Bulgaria,86
38.963745,35.243322,42.733883,25.48583,Turkey,Bulgaria,92
44.016521,21.005859,42.733883,25.48583,Serbia,Bulgaria,118
5.152149,46.199616,42.733883,25.48583,Somalia,Bulgaria,126
12.862807,30.217636,42.733883,25.48583,Sudan,Bulgaria,181
32.427908,53.688046,42.733883,25.48583,Iran,Bulgaria,231
33.223191,43.679291,42.733883,25.48583,Iraq,Bulgaria,1705
33.93911,67.709953,42.733883,25.48583,Afghanistan,Bulgaria,2012
6.611111,20.939444,12.238333,-1.561593,Central African Republic,Burkina Faso,1
7.946527,-1.023194,12.238333,-1.561593,Ghana,Burkina Faso,2
17.570692,-3.996166,12.238333,-1.561593,Mali,Burkina Faso,3
14.058324,108.277199,12.238333,-1.561593,Viet Nam ,Burkina Faso,5
9.945587,-9.696645,12.238333,-1.561593,Guinea,Burkina Faso,6
7.369722,12.354722,12.238333,-1.561593,Cameroon,Burkina Faso,7
12.862807,30.217636,12.238333,-1.561593,Sudan,Burkina Faso,7
7.539989,-5.54708,12.238333,-1.561593,C?te d'Ivoire,Burkina Faso,21
8.619543,0.824782,12.238333,-1.561593,Togo,Burkina Faso,31
-0.228021,15.827659,12.238333,-1.561593,Congo [Republic],Burkina Faso,55
-3.373056,29.918886,12.238333,-1.561593,Burundi,Burkina Faso,60
-1.940278,29.873888,12.238333,-1.561593,Rwanda,Burkina Faso,90
15.454166,18.732207,12.238333,-1.561593,Chad,Burkina Faso,168
5.152149,46.199616,-3.373056,29.918886,Somalia,Burundi,1
9.30769,2.315834,-3.373056,29.918886,Benin,Burundi,7
1.373333,32.290275,-3.373056,29.918886,Uganda,Burundi,18
-1.940278,29.873888,-3.373056,29.918886,Rwanda,Burundi,310
-0.228021,15.827659,-3.373056,29.918886,Congo [Republic],Burundi,20757
1.373333,32.290275,7.539989,-5.54708,Uganda,C?te d'Ivoire,1
7.873054,80.771797,7.539989,-5.54708,Sri Lanka,C?te d'Ivoire,1
9.145,40.489673,7.539989,-5.54708,Ethiopia,C?te d'Ivoire,1
9.30769,2.315834,7.539989,-5.54708,Benin,C?te d'Ivoire,1
14.058324,108.277199,7.539989,-5.54708,Viet Nam ,C?te d'Ivoire,1
14.497401,-14.452362,7.539989,-5.54708,Senegal,C?te d'Ivoire,1
17.607789,8.081666,7.539989,-5.54708,Niger,C?te d'Ivoire,1
21.00789,-10.940835,7.539989,-5.54708,Mauritania,C?te d'Ivoire,1
30.375321,69.345116,7.539989,-5.54708,Pakistan,C?te d'Ivoire,1
33.854721,35.862285,7.539989,-5.54708,Lebanon,C?te d'Ivoire,1
15.454166,18.732207,7.539989,-5.54708,Chad,C?te d'Ivoire,2
9.945587,-9.696645,7.539989,-5.54708,Guinea,C?te d'Ivoire,3
7.946527,-1.023194,7.539989,-5.54708,Ghana,C?te d'Ivoire,4
12.238333,-1.561593,7.539989,-5.54708,Burkina Faso,C?te d'Ivoire,5
9.081999,8.675277,7.539989,-5.54708,Nigeria,C?te d'Ivoire,6
6.611111,20.939444,7.539989,-5.54708,Central African Republic,C?te d'Ivoire,16
33.93911,67.709953,7.539989,-5.54708,Afghanistan,C?te d'Ivoire,16
12.565679,104.990963,7.539989,-5.54708,Cambodia,C?te d'Ivoire,22
8.619543,0.824782,7.539989,-5.54708,Togo,C?te d'Ivoire,26
-3.373056,29.918886,7.539989,-5.54708,Burundi,C?te d'Ivoire,36
8.460555,-11.779889,7.539989,-5.54708,Sierra Leone,C?te d'Ivoire,39
-1.940278,29.873888,7.539989,-5.54708,Rwanda,C?te d'Ivoire,78
-0.228021,15.827659,7.539989,-5.54708,Congo [Republic],C?te d'Ivoire,138
6.428055,-9.429499,7.539989,-5.54708,Liberia,C?te d'Ivoire,24256
-0.228021,15.827659,12.565679,104.990963,Congo [Republic],Cambodia,1
12.862807,30.217636,12.565679,104.990963,Sudan,Cambodia,1
28.033886,1.659626,12.565679,104.990963,Algeria,Cambodia,1
30.375321,69.345116,12.565679,104.990963,Pakistan,Cambodia,1
33.93911,67.709953,12.565679,104.990963,Afghanistan,Cambodia,1
7.873054,80.771797,12.565679,104.990963,Sri Lanka,Cambodia,4
5.152149,46.199616,12.565679,104.990963,Somalia,Cambodia,10
14.058324,108.277199,12.565679,104.990963,Viet Nam ,Cambodia,140
-26.522503,31.465866,7.369722,12.354722,Swaziland,Cameroon,1
9.145,40.489673,7.369722,12.354722,Ethiopia,Cameroon,1
12.238333,-1.561593,7.369722,12.354722,Burkina Faso,Cameroon,1
28.033886,1.659626,7.369722,12.354722,Algeria,Cameroon,1
33.223191,43.679291,7.369722,12.354722,Iraq,Cameroon,1
9.945587,-9.696645,7.369722,12.354722,Guinea,Cameroon,2
17.607789,8.081666,7.369722,12.354722,Niger,Cameroon,3
7.946527,-1.023194,7.369722,12.354722,Ghana,Cameroon,4
1.373333,32.290275,7.369722,12.354722,Uganda,Cameroon,5
21.00789,-10.940835,7.369722,12.354722,Mauritania,Cameroon,5
-0.803689,11.609444,7.369722,12.354722,Gabon,Cameroon,6
12.565679,104.990963,7.369722,12.354722,Cambodia,Cameroon,6
-11.202692,17.873887,7.369722,12.354722,Angola,Cameroon,17
8.619543,0.824782,7.369722,12.354722,Togo,Cameroon,17
1.650801,10.267895,7.369722,12.354722,Equatorial Guinea,Cameroon,37
7.539989,-5.54708,7.369722,12.354722,C?te d'Ivoire,Cameroon,51
6.428055,-9.429499,7.369722,12.354722,Liberia,Cameroon,86
12.862807,30.217636,7.369722,12.354722,Sudan,Cameroon,87
-3.373056,29.918886,7.369722,12.354722,Burundi,Cameroon,260
-0.228021,15.827659,7.369722,12.354722,Congo [Republic],Cameroon,684
-1.940278,29.873888,7.369722,12.354722,Rwanda,Cameroon,1369
9.081999,8.675277,7.369722,12.354722,Nigeria,Cameroon,2872
15.454166,18.732207,7.369722,12.354722,Chad,Cameroon,8773
6.611111,20.939444,7.369722,12.354722,Central African Republic,Cameroon,66602
-40.900557,174.885971,56.130366,-106.346771,New Zealand,Canada,1
-29.609988,28.233608,56.130366,-106.346771,Lesotho,Canada,1
-3.370417,-168.734039,56.130366,-106.346771,Kiribati,Canada,1
3.202778,73.22068,56.130366,-106.346771,Maldives,Canada,1
22.396428,114.109497,56.130366,-106.346771,"Hong Kong SAR, China",Canada,1
35.126413,33.429859,56.130366,-106.346771,Cyprus,Canada,1
60.472024,8.468946,56.130366,-106.346771,Norway,Canada,1
-25.274398,133.775136,56.130366,-106.346771,Australia,Canada,2
17.357822,-62.782998,56.130366,-106.346771,Saint Kitts and Nevis,Canada,2
25.03428,-77.39628,56.130366,-106.346771,Bahamas,Canada,2
42.708678,19.37439,56.130366,-106.346771,Montenegro,Canada,2
47.516231,14.550072,56.130366,-106.346771,Austria,Canada,2
3.919305,-56.027783,56.130366,-106.346771,Suriname,Canada,3
35.937496,14.375416,56.130366,-106.346771,Malta,Canada,3
56.26392,9.501785,56.130366,-106.346771,Denmark,Canada,3
17.189877,-88.49765,56.130366,-106.346771,Belize,Canada,4
25.354826,51.183884,56.130366,-106.346771,Qatar,Canada,4
40.339852,127.510093,56.130366,-106.346771,North Korea,Canada,4
19.85627,102.495496,56.130366,-106.346771,Laos,Canada,5
-20.348404,57.552152,56.130366,-106.346771,Mauritius,Canada,6
-18.665695,35.529562,56.130366,-106.346771,Mozambique,Canada,6
60.128161,18.643501,56.130366,-106.346771,Sweden,Canada,6
-11.875001,43.872219,56.130366,-106.346771,Comoros,Canada,7
50.503887,4.469936,56.130366,-106.346771,Belgium,Canada,7
53.41291,-8.24389,56.130366,-106.346771,Ireland,Canada,7
-4.679574,55.491977,56.130366,-106.346771,Seychelles,Canada,8
21.512583,55.923255,56.130366,-106.346771,Oman,Canada,8
25.930414,50.637772,56.130366,-106.346771,Bahrain,Canada,8
27.514162,90.433601,56.130366,-106.346771,Bhutan,Canada,8
40.463667,-3.74922,56.130366,-106.346771,Spain,Canada,9
46.818188,8.227512,56.130366,-106.346771,Switzerland,Canada,9
-18.766947,46.869107,56.130366,-106.346771,Madagascar,Canada,10
46.151241,14.995463,56.130366,-106.346771,Slovenia,Canada,10
39.074208,21.824312,56.130366,-106.346771,Greece,Canada,11
41.87194,12.56738,56.130366,-106.346771,Italy,Canada,11
-22.328474,24.684866,56.130366,-106.346771,Botswana,Canada,14
1.650801,10.267895,56.130366,-106.346771,Equatorial Guinea,Canada,15
39.399872,-8.224454,56.130366,-106.346771,Portugal,Canada,15
36.204824,138.252924,56.130366,-106.346771,Japan,Canada,16
-26.522503,31.465866,56.130366,-106.346771,Swaziland,Canada,17
-13.254308,34.301525,56.130366,-106.346771,Malawi,Canada,17
-9.64571,160.156194,56.130366,-106.346771,Solomon Islands,Canada,19
-22.95764,18.49041,56.130366,-106.346771,Namibia,Canada,20
38.969719,59.556278,56.130366,-106.346771,Turkmenistan,Canada,22
11.803749,-15.180413,56.130366,-106.346771,Guinea-Bissau,Canada,23
52.132633,5.291266,56.130366,-106.346771,Netherlands,Canada,23
58.595272,25.013607,56.130366,-106.346771,Estonia,Canada,23
1.352083,103.819836,56.130366,-106.346771,Singapore,Canada,24
17.060816,-61.796428,56.130366,-106.346771,Antigua and Barbuda,Canada,25
13.193887,-59.543198,56.130366,-106.346771,Barbados,Canada,27
23.424076,53.847818,56.130366,-106.346771,United Arab Emirates,Canada,28
-23.442503,-58.443832,56.130366,-106.346771,Paraguay,Canada,31
-30.559482,22.937506,56.130366,-106.346771,South Africa,Canada,33
15.870032,100.992541,56.130366,-106.346771,Thailand,Canada,34
48.669026,19.699024,56.130366,-106.346771,Slovakia,Canada,35
